time_series,local_time,mach,Time,Cluster,,,,,
3908,9.41124,0,9:24:40 AM,Take-Off,,,,,
3909,9.41126,0,9:24:41 AM,Take-Off,,,,,
3910,9.41129,0,9:24:41 AM,Take-Off,,,,,
3911,9.41132,0,9:24:41 AM,Take-Off,,,,,
3912,9.41134,0,9:24:41 AM,Take-Off,,,,,
3913,9.41137,0,9:24:41 AM,Take-Off,,,,,
3914,9.4114,0,9:24:41 AM,Take-Off,,,,,
3915,9.41142,0,9:24:41 AM,Take-Off,,,,,
3916,9.41146,0,9:24:41 AM,Take-Off,,,,,
3917,9.41149,0,9:24:41 AM,Take-Off,,,,,
3918,9.41151,0,9:24:41 AM,Take-Off,,,,,
3919,9.41154,0,9:24:42 AM,Take-Off,,,,,
3920,9.41157,0,9:24:42 AM,Take-Off,,,,,
3921,9.4116,0,9:24:42 AM,Take-Off,,,,,
3922,9.41163,0,9:24:42 AM,Take-Off,,,,,
3923,9.41165,0,9:24:42 AM,Take-Off,,,,,
3924,9.41168,0,9:24:42 AM,Take-Off,,,,,
3925,9.41171,0,9:24:42 AM,Take-Off,,,,,
3926,9.41174,0,9:24:42 AM,Take-Off,,,,,
3927,9.41177,0,9:24:42 AM,Take-Off,,,,,
3928,9.4118,0,9:24:42 AM,Take-Off,,,,,
3929,9.41183,0,9:24:43 AM,Take-Off,,,,,
3930,9.41185,0,9:24:43 AM,Take-Off,,,,,
3931,9.41188,0,9:24:43 AM,Take-Off,,,,,
3932,9.41191,0,9:24:43 AM,Take-Off,,,,,
3933,9.41193,0,9:24:43 AM,Take-Off,,,,,
3934,9.41196,0,9:24:43 AM,Take-Off,,,,,
3935,9.41199,0,9:24:43 AM,Take-Off,,,,,
3936,9.41202,0,9:24:43 AM,Take-Off,,,,,
3937,9.41204,0,9:24:43 AM,Take-Off,,,,,
3938,9.41207,0,9:24:43 AM,Take-Off,,,,,
3939,9.4121,0,9:24:44 AM,Take-Off,,,,,
3940,9.41212,0,9:24:44 AM,Take-Off,,,,,
3941,9.41216,0,9:24:44 AM,Take-Off,,,,,
3942,9.41218,0,9:24:44 AM,Take-Off,,,,,
3943,9.4122,0,9:24:44 AM,Take-Off,,,,,
3944,9.41223,0,9:24:44 AM,Take-Off,,,,,
3945,9.41226,0,9:24:44 AM,Take-Off,,,,,
3946,9.41229,0,9:24:44 AM,Take-Off,,,,,
3947,9.41231,0,9:24:44 AM,Take-Off,,,,,
3948,9.41234,0,9:24:44 AM,Take-Off,,,,,
3949,9.41236,0,9:24:44 AM,Take-Off,,,,,
3950,9.41239,0,9:24:45 AM,Take-Off,,,,,
3951,9.41241,0,9:24:45 AM,Take-Off,,,,,
3952,9.41244,0,9:24:45 AM,Take-Off,,,,,
3953,9.41247,0,9:24:45 AM,Take-Off,,,,,
3954,9.4125,0,9:24:45 AM,Take-Off,,,,,
3955,9.41253,0,9:24:45 AM,Take-Off,,,,,
3956,9.41256,0,9:24:45 AM,Take-Off,,,,,
3957,9.41258,0,9:24:45 AM,Take-Off,,,,,
3958,9.41262,0,9:24:45 AM,Take-Off,,,,,
3959,9.41265,0,9:24:46 AM,Take-Off,,,,,
3960,9.41267,0,9:24:46 AM,Take-Off,,,,,
3961,9.4127,0,9:24:46 AM,Take-Off,,,,,
3962,9.41271,0,9:24:46 AM,Take-Off,,,,,
3963,9.41275,0,9:24:46 AM,Take-Off,,,,,
3964,9.41277,0,9:24:46 AM,Take-Off,,,,,
3965,9.41281,0,9:24:46 AM,Take-Off,,,,,
3966,9.41284,0,9:24:46 AM,Take-Off,,,,,
3967,9.41287,0,9:24:46 AM,Take-Off,,,,,
3968,9.4129,0,9:24:46 AM,Take-Off,,,,,
3969,9.41293,0,9:24:47 AM,Take-Off,,,,,
3970,9.41296,0,9:24:47 AM,Take-Off,,,,,
3971,9.41299,0,9:24:47 AM,Take-Off,,,,,
3972,9.41301,0,9:24:47 AM,Take-Off,,,,,
3973,9.41304,0,9:24:47 AM,Take-Off,,,,,
3974,9.41307,0,9:24:47 AM,Take-Off,,,,,
3975,9.4131,0,9:24:47 AM,Take-Off,,,,,
3976,9.41312,0,9:24:47 AM,Take-Off,,,,,
3977,9.41316,0,9:24:47 AM,Take-Off,,,,,
3978,9.41319,0,9:24:47 AM,Take-Off,,,,,
3979,9.41321,0,9:24:48 AM,Take-Off,,,,,
3980,9.41324,0,9:24:48 AM,Take-Off,,,,,
3981,9.41327,0,9:24:48 AM,Take-Off,,,,,
3982,9.4133,0,9:24:48 AM,Take-Off,,,,,
3983,9.41333,0,9:24:48 AM,Take-Off,,,,,
3984,9.41335,0,9:24:48 AM,Take-Off,,,,,
3985,9.41338,0,9:24:48 AM,Take-Off,,,,,
3986,9.41341,0,9:24:48 AM,Take-Off,,,,,
3987,9.41343,0,9:24:48 AM,Take-Off,,,,,
3988,9.41346,0,9:24:48 AM,Take-Off,,,,,
3989,9.41349,0,9:24:49 AM,Take-Off,,,,,
3990,9.41352,0,9:24:49 AM,Take-Off,,,,,
3991,9.41355,0,9:24:49 AM,Take-Off,,,,,
3992,9.41358,0,9:24:49 AM,Take-Off,,,,,
3993,9.41361,0,9:24:49 AM,Take-Off,,,,,
3994,9.41364,0,9:24:49 AM,Take-Off,,,,,
3995,9.41366,0,9:24:49 AM,Take-Off,,,,,
3996,9.41369,0,9:24:49 AM,Take-Off,,,,,
3997,9.41372,0,9:24:49 AM,Take-Off,,,,,
3998,9.41375,0,9:24:50 AM,Take-Off,,,,,
3999,9.41378,0,9:24:50 AM,Take-Off,,,,,
4000,9.41381,0,9:24:50 AM,Take-Off,,,,,
4001,9.41383,0,9:24:50 AM,Take-Off,,,,,
4002,9.41386,0,9:24:50 AM,Take-Off,,,,,
4003,9.41389,0,9:24:50 AM,Take-Off,,,,,
4004,9.41392,0,9:24:50 AM,Take-Off,,,,,
4005,9.41395,0,9:24:50 AM,Take-Off,,,,,
4006,9.41397,0,9:24:50 AM,Take-Off,,,,,
4007,9.414,0,9:24:50 AM,Take-Off,,,,,
4008,9.41404,0,9:24:51 AM,Take-Off,,,,,
4009,9.41406,0,9:24:51 AM,Take-Off,,,,,
4010,9.41409,0,9:24:51 AM,Take-Off,,,,,
4011,9.41412,0,9:24:51 AM,Take-Off,,,,,
4012,9.41415,0,9:24:51 AM,Take-Off,,,,,
4013,9.41418,0,9:24:51 AM,Take-Off,,,,,
4014,9.41421,0,9:24:51 AM,Take-Off,,,,,
4015,9.41424,0,9:24:51 AM,Take-Off,,,,,
4016,9.41426,0,9:24:51 AM,Take-Off,,,,,
4017,9.41429,0,9:24:51 AM,Take-Off,,,,,
4018,9.41432,0,9:24:52 AM,Take-Off,,,,,
4019,9.41435,0,9:24:52 AM,Take-Off,,,,,
4020,9.41437,0,9:24:52 AM,Take-Off,,,,,
4021,9.4144,0,9:24:52 AM,Take-Off,,,,,
4022,9.41443,0,9:24:52 AM,Take-Off,,,,,
4023,9.41446,0,9:24:52 AM,Take-Off,,,,,
4024,9.41449,0,9:24:52 AM,Take-Off,,,,,
4025,9.41453,0,9:24:52 AM,Take-Off,,,,,
4026,9.41456,0,9:24:52 AM,Take-Off,,,,,
4027,9.41458,0,9:24:52 AM,Take-Off,,,,,
4028,9.41461,0,9:24:53 AM,Take-Off,,,,,
4029,9.41464,0,9:24:53 AM,Take-Off,,,,,
4030,9.41467,0,9:24:53 AM,Take-Off,,,,,
4031,9.4147,0,9:24:53 AM,Take-Off,,,,,
4032,9.41473,0,9:24:53 AM,Take-Off,,,,,
4033,9.41476,0,9:24:53 AM,Take-Off,,,,,
4034,9.41479,0,9:24:53 AM,Take-Off,,,,,
4035,9.41482,0,9:24:53 AM,Take-Off,,,,,
4036,9.41485,0,9:24:53 AM,Take-Off,,,,,
4037,9.41488,0,9:24:54 AM,Take-Off,,,,,
4038,9.41491,0,9:24:54 AM,Take-Off,,,,,
4039,9.41494,0,9:24:54 AM,Take-Off,,,,,
4040,9.41497,0,9:24:54 AM,Take-Off,,,,,
4041,9.415,0,9:24:54 AM,Take-Off,,,,,
4042,9.41503,0,9:24:54 AM,Take-Off,,,,,
4043,9.41506,0,9:24:54 AM,Take-Off,,,,,
4044,9.41509,0,9:24:54 AM,Take-Off,,,,,
4045,9.41512,0,9:24:54 AM,Take-Off,,,,,
4046,9.41514,0,9:24:55 AM,Take-Off,,,,,
4047,9.41516,0,9:24:55 AM,Take-Off,,,,,
4048,9.4152,0,9:24:55 AM,Take-Off,,,,,
4049,9.41522,0,9:24:55 AM,Take-Off,,,,,
4050,9.41525,0,9:24:55 AM,Take-Off,,,,,
4051,9.41528,0,9:24:55 AM,Take-Off,,,,,
4052,9.41531,0,9:24:55 AM,Take-Off,,,,,
4053,9.41534,0,9:24:55 AM,Take-Off,,,,,
4054,9.41537,0,9:24:55 AM,Take-Off,,,,,
4055,9.41539,0,9:24:55 AM,Take-Off,,,,,
4056,9.41542,0,9:24:56 AM,Take-Off,,,,,
4057,9.41545,0,9:24:56 AM,Take-Off,,,,,
4058,9.41548,0,9:24:56 AM,Take-Off,,,,,
4059,9.4155,0,9:24:56 AM,Take-Off,,,,,
4060,9.41553,0,9:24:56 AM,Take-Off,,,,,
4061,9.41557,0,9:24:56 AM,Take-Off,,,,,
4062,9.41559,0,9:24:56 AM,Take-Off,,,,,
4063,9.41562,0,9:24:56 AM,Take-Off,,,,,
4064,9.41565,0,9:24:56 AM,Take-Off,,,,,
4065,9.41568,0,9:24:56 AM,Take-Off,,,,,
4066,9.4157,0,9:24:57 AM,Take-Off,,,,,
4067,9.41573,0,9:24:57 AM,Take-Off,,,,,
4068,9.41576,0,9:24:57 AM,Take-Off,,,,,
4069,9.41578,0,9:24:57 AM,Take-Off,,,,,
4070,9.41581,0,9:24:57 AM,Take-Off,,,,,
4071,9.41584,0,9:24:57 AM,Take-Off,,,,,
4072,9.41587,0,9:24:57 AM,Take-Off,,,,,
4073,9.41589,0,9:24:57 AM,Take-Off,,,,,
4074,9.41592,0,9:24:57 AM,Take-Off,,,,,
4075,9.41595,0,9:24:57 AM,Take-Off,,,,,
4076,9.41598,0,9:24:58 AM,Take-Off,,,,,
4077,9.41601,0,9:24:58 AM,Take-Off,,,,,
4078,9.41604,0,9:24:58 AM,Take-Off,,,,,
4079,9.41607,0,9:24:58 AM,Take-Off,,,,,
4080,9.41609,0,9:24:58 AM,Take-Off,,,,,
4081,9.41612,0,9:24:58 AM,Take-Off,,,,,
4082,9.41615,0,9:24:58 AM,Take-Off,,,,,
4083,9.41618,0,9:24:58 AM,Take-Off,,,,,
4084,9.41621,0,9:24:58 AM,Take-Off,,,,,
4085,9.41624,0,9:24:58 AM,Take-Off,,,,,
4086,9.41627,0,9:24:59 AM,Take-Off,,,,,
4087,9.4163,0,9:24:59 AM,Take-Off,,,,,
4088,9.41633,0,9:24:59 AM,Take-Off,,,,,
4089,9.41636,0,9:24:59 AM,Take-Off,,,,,
4090,9.41639,0,9:24:59 AM,Take-Off,,,,,
4091,9.41643,0,9:24:59 AM,Take-Off,,,,,
4092,9.41645,0,9:24:59 AM,Take-Off,,,,,
4093,9.41647,0,9:24:59 AM,Take-Off,,,,,
4094,9.41651,0,9:24:59 AM,Take-Off,,,,,
4095,9.41653,0,9:25:00 AM,Take-Off,,,,,
4096,9.41655,0,9:25:00 AM,Take-Off,,,,,
4097,9.41658,0,9:25:00 AM,Take-Off,,,,,
4098,9.41662,0,9:25:00 AM,Take-Off,,,,,
4099,9.41665,0,9:25:00 AM,Take-Off,,,,,
4100,9.41669,0,9:25:00 AM,Take-Off,,,,,
4101,9.41671,0,9:25:00 AM,Take-Off,,,,,
4102,9.41674,0,9:25:00 AM,Take-Off,,,,,
4103,9.41677,0,9:25:00 AM,Take-Off,,,,,
4104,9.41679,0,9:25:00 AM,Take-Off,,,,,
4105,9.41682,0,9:25:01 AM,Take-Off,,,,,
4106,9.41685,0,9:25:01 AM,Take-Off,,,,,
4107,9.41688,0,9:25:01 AM,Take-Off,,,,,
4108,9.4169,0,9:25:01 AM,Take-Off,,,,,
4109,9.41693,0,9:25:01 AM,Take-Off,,,,,
4110,9.41695,0,9:25:01 AM,Take-Off,,,,,
4111,9.41698,0,9:25:01 AM,Take-Off,,,,,
4112,9.417,0,9:25:01 AM,Take-Off,,,,,
4113,9.41703,0,9:25:01 AM,Take-Off,,,,,
4114,9.41705,0,9:25:01 AM,Take-Off,,,,,
4115,9.41708,0,9:25:01 AM,Take-Off,,,,,
4116,9.4171,0,9:25:02 AM,Take-Off,,,,,
4117,9.41713,0,9:25:02 AM,Take-Off,,,,,
4118,9.41715,0,9:25:02 AM,Take-Off,,,,,
4119,9.41718,0,9:25:02 AM,Take-Off,,,,,
4120,9.41721,0,9:25:02 AM,Take-Off,,,,,
4121,9.41724,0,9:25:02 AM,Take-Off,,,,,
4122,9.41726,0,9:25:02 AM,Take-Off,,,,,
4123,9.4173,0,9:25:02 AM,Take-Off,,,,,
4124,9.41735,0,9:25:02 AM,Take-Off,,,,,
4125,9.41737,0,9:25:03 AM,Take-Off,,,,,
4126,9.4174,0,9:25:03 AM,Take-Off,,,,,
4127,9.41743,0,9:25:03 AM,Take-Off,,,,,
4128,9.41746,0,9:25:03 AM,Take-Off,,,,,
4129,9.41749,0,9:25:03 AM,Take-Off,,,,,
4130,9.41751,0,9:25:03 AM,Take-Off,,,,,
4131,9.41754,0,9:25:03 AM,Take-Off,,,,,
4132,9.41757,0,9:25:03 AM,Take-Off,,,,,
4133,9.4176,0,9:25:03 AM,Take-Off,,,,,
4134,9.41763,0,9:25:03 AM,Take-Off,,,,,
4135,9.41766,0,9:25:04 AM,Take-Off,,,,,
4136,9.41769,0,9:25:04 AM,Take-Off,,,,,
4137,9.41772,0,9:25:04 AM,Take-Off,,,,,
4138,9.41774,0,9:25:04 AM,Take-Off,,,,,
4139,9.41777,0,9:25:04 AM,Take-Off,,,,,
4140,9.4178,0,9:25:04 AM,Take-Off,,,,,
4141,9.41783,0,9:25:04 AM,Take-Off,,,,,
4142,9.41785,0,9:25:04 AM,Take-Off,,,,,
4143,9.41788,0,9:25:04 AM,Take-Off,,,,,
4144,9.41791,0,9:25:04 AM,Take-Off,,,,,
4145,9.41794,0,9:25:05 AM,Take-Off,,,,,
4146,9.41797,0,9:25:05 AM,Take-Off,,,,,
4147,9.418,0,9:25:05 AM,Take-Off,,,,,
4148,9.41803,0,9:25:05 AM,Take-Off,,,,,
4149,9.41806,0,9:25:05 AM,Take-Off,,,,,
4150,9.41809,0,9:25:05 AM,Take-Off,,,,,
4151,9.41811,0,9:25:05 AM,Take-Off,,,,,
4152,9.41813,0,9:25:05 AM,Take-Off,,,,,
4153,9.41816,0,9:25:05 AM,Take-Off,,,,,
4154,9.4182,0,9:25:06 AM,Take-Off,,,,,
4155,9.41823,0,9:25:06 AM,Take-Off,,,,,
4156,9.41826,0,9:25:06 AM,Take-Off,,,,,
4157,9.41829,0,9:25:06 AM,Take-Off,,,,,
4158,9.41832,0,9:25:06 AM,Take-Off,,,,,
4159,9.41835,0,9:25:06 AM,Take-Off,,,,,
4160,9.41838,0,9:25:06 AM,Take-Off,,,,,
4161,9.4184,0,9:25:06 AM,Take-Off,,,,,
4162,9.41842,0,9:25:06 AM,Take-Off,,,,,
4163,9.41846,0,9:25:06 AM,Take-Off,,,,,
4164,9.41849,0,9:25:07 AM,Take-Off,,,,,
4165,9.41852,0,9:25:07 AM,Take-Off,,,,,
4166,9.41855,0,9:25:07 AM,Take-Off,,,,,
4167,9.41858,0,9:25:07 AM,Take-Off,,,,,
4168,9.41861,0,9:25:07 AM,Take-Off,,,,,
4169,9.41864,0,9:25:07 AM,Take-Off,,,,,
4170,9.41866,0,9:25:07 AM,Take-Off,,,,,
4171,9.41867,0,9:25:07 AM,Take-Off,,,,,
4172,9.41872,0,9:25:07 AM,Take-Off,,,,,
4173,9.41875,0,9:25:07 AM,Take-Off,,,,,
4174,9.41877,0,9:25:08 AM,Take-Off,,,,,
4175,9.4188,0,9:25:08 AM,Take-Off,,,,,
4176,9.41883,0,9:25:08 AM,Take-Off,,,,,
4177,9.41886,0,9:25:08 AM,Take-Off,,,,,
4178,9.41889,0,9:25:08 AM,Take-Off,,,,,
4179,9.41892,0,9:25:08 AM,Take-Off,,,,,
4180,9.41895,0,9:25:08 AM,Take-Off,,,,,
4181,9.41897,0,9:25:08 AM,Take-Off,,,,,
4182,9.419,0,9:25:08 AM,Take-Off,,,,,
4183,9.41903,0,9:25:09 AM,Take-Off,,,,,
4184,9.41906,0,9:25:09 AM,Take-Off,,,,,
4185,9.41909,0,9:25:09 AM,Take-Off,,,,,
4186,9.41912,0,9:25:09 AM,Take-Off,,,,,
4187,9.41915,0,9:25:09 AM,Take-Off,,,,,
4188,9.41917,0,9:25:09 AM,Take-Off,,,,,
4189,9.4192,0,9:25:09 AM,Take-Off,,,,,
4190,9.41923,0,9:25:09 AM,Take-Off,,,,,
4191,9.41926,0,9:25:09 AM,Take-Off,,,,,
4192,9.41928,0,9:25:09 AM,Take-Off,,,,,
4193,9.41931,0,9:25:10 AM,Take-Off,,,,,
4194,9.41935,0,9:25:10 AM,Take-Off,,,,,
4195,9.41937,0,9:25:10 AM,Take-Off,,,,,
4196,9.41941,0,9:25:10 AM,Take-Off,,,,,
4197,9.41945,0,9:25:10 AM,Take-Off,,,,,
4198,9.41947,0,9:25:10 AM,Take-Off,,,,,
4199,9.4195,0,9:25:10 AM,Take-Off,,,,,
4200,9.41953,0,9:25:10 AM,Take-Off,,,,,
4201,9.41956,0,9:25:10 AM,Take-Off,,,,,
4202,9.41959,0,9:25:11 AM,Take-Off,,,,,
4203,9.41961,0,9:25:11 AM,Take-Off,,,,,
4204,9.41963,0,9:25:11 AM,Take-Off,,,,,
4205,9.41967,0,9:25:11 AM,Take-Off,,,,,
4206,9.41969,0,9:25:11 AM,Take-Off,,,,,
4207,9.41972,0,9:25:11 AM,Take-Off,,,,,
4208,9.41975,0,9:25:11 AM,Take-Off,,,,,
4209,9.41978,0,9:25:11 AM,Take-Off,,,,,
4210,9.4198,0,9:25:11 AM,Take-Off,,,,,
4211,9.41984,0,9:25:11 AM,Take-Off,,,,,
4212,9.41987,0,9:25:12 AM,Take-Off,,,,,
4213,9.4199,0,9:25:12 AM,Take-Off,,,,,
4214,9.41993,0,9:25:12 AM,Take-Off,,,,,
4215,9.41995,0,9:25:12 AM,Take-Off,,,,,
4216,9.41998,0,9:25:12 AM,Take-Off,,,,,
4217,9.42001,0,9:25:12 AM,Take-Off,,,,,
4218,9.42004,0,9:25:12 AM,Take-Off,,,,,
4219,9.42006,0,9:25:12 AM,Take-Off,,,,,
4220,9.42009,0,9:25:12 AM,Take-Off,,,,,
4221,9.42012,0,9:25:12 AM,Take-Off,,,,,
4222,9.42015,0,9:25:13 AM,Take-Off,,,,,
4223,9.42019,0,9:25:13 AM,Take-Off,,,,,
4224,9.42021,0,9:25:13 AM,Take-Off,,,,,
4225,9.42024,0,9:25:13 AM,Take-Off,,,,,
4226,9.42027,0,9:25:13 AM,Take-Off,,,,,
4227,9.42029,0,9:25:13 AM,Take-Off,,,,,
4228,9.42032,0,9:25:13 AM,Take-Off,,,,,
4229,9.42035,0,9:25:13 AM,Take-Off,,,,,
4230,9.42037,0,9:25:13 AM,Take-Off,,,,,
4231,9.4204,0,9:25:13 AM,Take-Off,,,,,
4232,9.42043,0,9:25:14 AM,Take-Off,,,,,
4233,9.42045,0,9:25:14 AM,Take-Off,,,,,
4234,9.42048,0,9:25:14 AM,Take-Off,,,,,
4235,9.42051,0,9:25:14 AM,Take-Off,,,,,
4236,9.42054,0,9:25:14 AM,Take-Off,,,,,
4237,9.42057,0,9:25:14 AM,Take-Off,,,,,
4238,9.42059,0,9:25:14 AM,Take-Off,,,,,
4239,9.42062,0,9:25:14 AM,Take-Off,,,,,
4240,9.42065,0,9:25:14 AM,Take-Off,,,,,
4241,9.42068,0,9:25:14 AM,Take-Off,,,,,
4242,9.42072,0,9:25:15 AM,Take-Off,,,,,
4243,9.42075,0,9:25:15 AM,Take-Off,,,,,
4244,9.42077,0,9:25:15 AM,Take-Off,,,,,
4245,9.42079,0,9:25:15 AM,Take-Off,,,,,
4246,9.42081,0,9:25:15 AM,Take-Off,,,,,
4247,9.42085,0,9:25:15 AM,Take-Off,,,,,
4248,9.42087,0,9:25:15 AM,Take-Off,,,,,
4249,9.4209,0,9:25:15 AM,Take-Off,,,,,
4250,9.42093,0,9:25:15 AM,Take-Off,,,,,
4251,9.42096,0,9:25:15 AM,Take-Off,,,,,
4252,9.421,0,9:25:16 AM,Take-Off,,,,,
4253,9.42103,0,9:25:16 AM,Take-Off,,,,,
4254,9.42105,0,9:25:16 AM,Take-Off,,,,,
4255,9.42108,0,9:25:16 AM,Take-Off,,,,,
4256,9.42111,0,9:25:16 AM,Take-Off,,,,,
4257,9.42113,0,9:25:16 AM,Take-Off,,,,,
4258,9.42116,0,9:25:16 AM,Take-Off,,,,,
4259,9.42119,0,9:25:16 AM,Take-Off,,,,,
4260,9.42121,0,9:25:16 AM,Take-Off,,,,,
4261,9.42124,0,9:25:16 AM,Take-Off,,,,,
4262,9.42127,0,9:25:17 AM,Take-Off,,,,,
4263,9.4213,0,9:25:17 AM,Take-Off,,,,,
4264,9.42133,0,9:25:17 AM,Take-Off,,,,,
4265,9.42135,0,9:25:17 AM,Take-Off,,,,,
4266,9.42138,0,9:25:17 AM,Take-Off,,,,,
4267,9.42141,0,9:25:17 AM,Take-Off,,,,,
4268,9.42144,0,9:25:17 AM,Take-Off,,,,,
4269,9.42147,0,9:25:17 AM,Take-Off,,,,,
4270,9.4215,0,9:25:17 AM,Take-Off,,,,,
4271,9.42153,0,9:25:18 AM,Take-Off,,,,,
4272,9.42155,0,9:25:18 AM,Take-Off,,,,,
4273,9.42158,0,9:25:18 AM,Take-Off,,,,,
4274,9.42161,0,9:25:18 AM,Take-Off,,,,,
4275,9.42164,0,9:25:18 AM,Take-Off,,,,,
4276,9.42166,0,9:25:18 AM,Take-Off,,,,,
4277,9.42169,0,9:25:18 AM,Take-Off,,,,,
4278,9.42172,0,9:25:18 AM,Take-Off,,,,,
4279,9.42175,0,9:25:18 AM,Take-Off,,,,,
4280,9.42177,0,9:25:18 AM,Take-Off,,,,,
4281,9.42181,0,9:25:19 AM,Take-Off,,,,,
4282,9.42183,0,9:25:19 AM,Take-Off,,,,,
4283,9.42186,0,9:25:19 AM,Take-Off,,,,,
4284,9.42189,0,9:25:19 AM,Take-Off,,,,,
4285,9.42192,0,9:25:19 AM,Take-Off,,,,,
4286,9.42194,0,9:25:19 AM,Take-Off,,,,,
4287,9.42197,0,9:25:19 AM,Take-Off,,,,,
4288,9.422,0,9:25:19 AM,Take-Off,,,,,
4289,9.42203,0,9:25:19 AM,Take-Off,,,,,
4290,9.42205,0,9:25:19 AM,Take-Off,,,,,
4291,9.42208,0,9:25:19 AM,Take-Off,,,,,
4292,9.42211,0,9:25:20 AM,Take-Off,,,,,
4293,9.42214,0,9:25:20 AM,Take-Off,,,,,
4294,9.42216,0,9:25:20 AM,Take-Off,,,,,
4295,9.42219,0,9:25:20 AM,Take-Off,,,,,
4296,9.42222,0,9:25:20 AM,Take-Off,,,,,
4297,9.42225,0,9:25:20 AM,Take-Off,,,,,
4298,9.42227,0,9:25:20 AM,Take-Off,,,,,
4299,9.4223,0,9:25:20 AM,Take-Off,,,,,
4300,9.42233,0,9:25:20 AM,Take-Off,,,,,
4301,9.42237,0,9:25:21 AM,Take-Off,,,,,
4302,9.42239,0,9:25:21 AM,Take-Off,,,,,
4303,9.42243,0,9:25:21 AM,Take-Off,,,,,
4304,9.42245,0,9:25:21 AM,Take-Off,,,,,
4305,9.42248,0,9:25:21 AM,Take-Off,,,,,
4306,9.4225,0,9:25:21 AM,Take-Off,,,,,
4307,9.42252,0,9:25:21 AM,Take-Off,,,,,
4308,9.42256,0,9:25:21 AM,Take-Off,,,,,
4309,9.42259,0,9:25:21 AM,Take-Off,,,,,
4310,9.42262,0,9:25:21 AM,Take-Off,,,,,
4311,9.42265,0,9:25:22 AM,Take-Off,,,,,
4312,9.42268,0,9:25:22 AM,Take-Off,,,,,
4313,9.42271,0,9:25:22 AM,Take-Off,,,,,
4314,9.42274,0,9:25:22 AM,Take-Off,,,,,
4315,9.42278,0,9:25:22 AM,Take-Off,,,,,
4316,9.4228,0,9:25:22 AM,Take-Off,,,,,
4317,9.42284,0,9:25:22 AM,Take-Off,,,,,
4318,9.42287,0,9:25:22 AM,Take-Off,,,,,
4319,9.42289,0,9:25:22 AM,Take-Off,,,,,
4320,9.42292,0,9:25:23 AM,Take-Off,,,,,
4321,9.42295,0,9:25:23 AM,Take-Off,,,,,
4322,9.42297,0,9:25:23 AM,Take-Off,,,,,
4323,9.42299,0,9:25:23 AM,Take-Off,,,,,
4324,9.42302,0,9:25:23 AM,Take-Off,,,,,
4325,9.42305,0,9:25:23 AM,Take-Off,,,,,
4326,9.42309,0,9:25:23 AM,Take-Off,,,,,
4327,9.42312,0,9:25:23 AM,Take-Off,,,,,
4328,9.42314,0,9:25:23 AM,Take-Off,,,,,
4329,9.42318,0,9:25:23 AM,Take-Off,,,,,
4330,9.4232,0,9:25:24 AM,Take-Off,,,,,
4331,9.42323,0,9:25:24 AM,Take-Off,,,,,
4332,9.42326,0,9:25:24 AM,Take-Off,,,,,
4333,9.42329,0,9:25:24 AM,Take-Off,,,,,
4334,9.42332,0,9:25:24 AM,Take-Off,,,,,
4335,9.42335,0,9:25:24 AM,Take-Off,,,,,
4336,9.42337,0,9:25:24 AM,Take-Off,,,,,
4337,9.4234,0,9:25:24 AM,Take-Off,,,,,
4338,9.42344,0,9:25:24 AM,Take-Off,,,,,
4339,9.42346,0,9:25:24 AM,Take-Off,,,,,
4340,9.42349,0,9:25:25 AM,Take-Off,,,,,
4341,9.42352,0,9:25:25 AM,Take-Off,,,,,
4342,9.42355,0,9:25:25 AM,Take-Off,,,,,
4343,9.42358,0,9:25:25 AM,Take-Off,,,,,
4344,9.42361,0,9:25:25 AM,Take-Off,,,,,
4345,9.42363,0,9:25:25 AM,Take-Off,,,,,
4346,9.42366,0,9:25:25 AM,Take-Off,,,,,
4347,9.42368,0,9:25:25 AM,Take-Off,,,,,
4348,9.42371,0,9:25:25 AM,Take-Off,,,,,
4349,9.42374,0,9:25:25 AM,Take-Off,,,,,
4350,9.42377,0,9:25:26 AM,Take-Off,,,,,
4351,9.4238,0,9:25:26 AM,Take-Off,,,,,
4352,9.42383,0,9:25:26 AM,Take-Off,,,,,
4353,9.42386,0,9:25:26 AM,Take-Off,,,,,
4354,9.42389,0,9:25:26 AM,Take-Off,,,,,
4355,9.42391,0,9:25:26 AM,Take-Off,,,,,
4356,9.42393,0,9:25:26 AM,Take-Off,,,,,
4357,9.42396,0,9:25:26 AM,Take-Off,,,,,
4358,9.424,0,9:25:26 AM,Take-Off,,,,,
4359,9.42402,0,9:25:26 AM,Take-Off,,,,,
4360,9.42406,0,9:25:27 AM,Take-Off,,,,,
4361,9.42408,0,9:25:27 AM,Take-Off,,,,,
4362,9.4241,0,9:25:27 AM,Take-Off,,,,,
4363,9.42414,0,9:25:27 AM,Take-Off,,,,,
4364,9.42416,0,9:25:27 AM,Take-Off,,,,,
4365,9.42419,0,9:25:27 AM,Take-Off,,,,,
4366,9.42422,0,9:25:27 AM,Take-Off,,,,,
4367,9.42425,0,9:25:27 AM,Take-Off,,,,,
4368,9.42428,0,9:25:27 AM,Take-Off,,,,,
4369,9.42432,0,9:25:28 AM,Take-Off,,,,,
4370,9.42435,0,9:25:28 AM,Take-Off,,,,,
4371,9.42437,0,9:25:28 AM,Take-Off,,,,,
4372,9.4244,0,9:25:28 AM,Take-Off,,,,,
4373,9.42443,0,9:25:28 AM,Take-Off,,,,,
